epoch,delta_abs_mean,loss,lr,mae,val_delta_abs_mean,val_loss,val_mae
0,1.2275059223175049,0.6803978681564331,0.001,1.7743817567825317,1.3023544549942017,0.5724824666976929,1.7896448373794556
1,1.3027998208999634,0.5176581740379333,0.001,1.8966671228408813,1.3288979530334473,0.5289430618286133,1.9161072969436646
2,1.3102079629898071,0.4833945035934448,0.001,1.9501324892044067,1.2889394760131836,0.49435579776763916,1.901110291481018
3,1.3171907663345337,0.46528586745262146,0.001,1.9833554029464722,1.3257830142974854,0.47874021530151367,1.9141932725906372
4,1.3242418766021729,0.45036324858665466,0.001,2.009758710861206,1.3351658582687378,0.47066667675971985,1.9223390817642212
5,1.3246920108795166,0.44524887204170227,0.001,2.0016732215881348,1.3375555276870728,0.4707582890987396,1.9677598476409912
6,1.3235511779785156,0.4394408166408539,0.001,2.0123608112335205,1.3161680698394775,0.4561159908771515,1.981573462486267
7,1.3206583261489868,0.4293941557407379,0.001,2.0206234455108643,1.3231685161590576,0.4474019408226013,1.9233107566833496
8,1.3156605958938599,0.4179578721523285,0.001,2.0274722576141357,1.3253995180130005,0.4466601014137268,1.897375464439392
9,1.3107085227966309,0.42266911268234253,0.001,2.007737398147583,1.3124849796295166,0.44341954588890076,1.92302668094635
10,1.3080072402954102,0.41330185532569885,0.001,2.0255539417266846,1.3179059028625488,0.44173064827919006,1.884932518005371
11,1.3092997074127197,0.4080718755722046,0.001,2.019277572631836,1.3165717124938965,0.4424688518047333,1.9572415351867676
12,1.3077117204666138,0.40700581669807434,0.001,2.0095252990722656,1.3021504878997803,0.43393927812576294,1.9178173542022705
13,1.3039400577545166,0.3977244198322296,0.001,2.0390491485595703,1.2917929887771606,0.4480179250240326,1.9569323062896729
14,1.298708200454712,0.4035838544368744,0.001,2.025723457336426,1.3021292686462402,0.4331698715686798,1.933644413948059
15,1.2945646047592163,0.3988680839538574,0.001,2.0134212970733643,1.294668197631836,0.4287812411785126,1.9277241230010986
16,1.2914316654205322,0.39838841557502747,0.001,2.011854410171509,1.2986998558044434,0.428880512714386,1.931851863861084
17,1.2909501791000366,0.396849125623703,0.001,2.004018545150757,1.2913727760314941,0.42991018295288086,1.9568122625350952
18,1.2851617336273193,0.3902963101863861,0.001,2.0212388038635254,1.2872898578643799,0.4292542338371277,1.9156659841537476
19,1.2798658609390259,0.38414496183395386,0.0005,2.021913766860962,1.2697103023529053,0.4226401448249817,1.9062585830688477
20,1.2747597694396973,0.3824799358844757,0.0005,2.0122129917144775,1.2784981727600098,0.4173680543899536,1.930838704109192
21,1.2752153873443604,0.3798695206642151,0.0005,2.0156590938568115,1.274000883102417,0.4168859124183655,1.9402209520339966
22,1.273742914199829,0.3791860342025757,0.0005,2.011484146118164,1.2786846160888672,0.4182383418083191,1.9468961954116821
23,1.2719889879226685,0.37694066762924194,0.0005,2.008641242980957,1.2711501121520996,0.41907382011413574,1.947706937789917
24,1.2651903629302979,0.37525713443756104,0.0005,2.006742477416992,1.2627480030059814,0.4166051149368286,1.9531922340393066
25,1.2622449398040771,0.3723771274089813,0.0005,2.0142390727996826,1.2621103525161743,0.4186950623989105,1.897300362586975
26,1.2596739530563354,0.3697495758533478,0.0005,2.0103671550750732,1.2570459842681885,0.41683825850486755,1.933324933052063
27,1.2571624517440796,0.36764562129974365,0.0005,2.0134599208831787,1.2589983940124512,0.41938135027885437,1.8842508792877197
28,1.25214684009552,0.36467474699020386,0.00025,2.0080175399780273,1.2470102310180664,0.413832426071167,1.927115559577942
29,1.2505460977554321,0.3596881330013275,0.00025,2.0185298919677734,1.2464752197265625,0.41382771730422974,1.9171305894851685
30,1.2481974363327026,0.3599216043949127,0.00025,2.0094149112701416,1.245949387550354,0.41500455141067505,1.8989315032958984
31,1.2461344003677368,0.3616696000099182,0.00025,1.9954254627227783,1.2485721111297607,0.41514697670936584,1.9199094772338867
32,1.2451754808425903,0.3575255572795868,0.000125,1.9974627494812012,1.2441864013671875,0.41471514105796814,1.9153366088867188
33,1.2427726984024048,0.3590976595878601,0.000125,1.9928905963897705,1.240147590637207,0.41486692428588867,1.9031752347946167
34,1.243949055671692,0.3550485372543335,0.000125,2.0074613094329834,1.2426729202270508,0.41362741589546204,1.9021693468093872
35,1.2402592897415161,0.3597104847431183,0.000125,1.971179723739624,1.2417536973953247,0.4143398404121399,1.890042781829834
36,1.2390761375427246,0.35872697830200195,0.000125,1.975781798362732,1.2382891178131104,0.41376689076423645,1.8835813999176025
37,1.2368977069854736,0.3579265773296356,0.000125,1.9728219509124756,1.236436367034912,0.41439247131347656,1.908747673034668
38,1.2373512983322144,0.3538191020488739,6.25e-05,1.9866191148757935,1.2356140613555908,0.4145255386829376,1.90330171585083
39,1.2360864877700806,0.35754862427711487,6.25e-05,1.979287028312683,1.2339385747909546,0.413562536239624,1.8958868980407715
40,1.236503005027771,0.3516659438610077,6.25e-05,1.9936894178390503,1.233291745185852,0.4147809147834778,1.8938666582107544
41,1.2363063097000122,0.35248732566833496,3.125e-05,1.994694471359253,1.2330173254013062,0.41418084502220154,1.8928320407867432
42,1.235506296157837,0.3532986342906952,3.125e-05,1.9844447374343872,1.2338638305664062,0.41387221217155457,1.899893879890442
43,1.2342191934585571,0.3531342148780823,3.125e-05,1.9798654317855835,1.2341265678405762,0.4135819971561432,1.9022493362426758
44,1.2350155115127563,0.35264772176742554,1.5625e-05,1.990532398223877,1.2327898740768433,0.4142078757286072,1.8983899354934692
45,1.2355644702911377,0.34606263041496277,1.5625e-05,2.0035040378570557,1.2322511672973633,0.4141102135181427,1.8967620134353638
46,1.2343465089797974,0.35100552439689636,1.5625e-05,1.989931344985962,1.2321094274520874,0.4141244888305664,1.8988019227981567
47,1.233699083328247,0.3519838750362396,7.8125e-06,1.9809409379959106,1.2319790124893188,0.4141766130924225,1.8998937606811523
