epoch,delta_abs_mean,loss,lr,mae,val_delta_abs_mean,val_loss,val_mae
0,1.2789115905761719,0.6705858707427979,0.001,0.8333535194396973,1.2405133247375488,0.5379119515419006,0.7377018928527832
1,1.2022976875305176,0.4958287179470062,0.001,1.1680866479873657,1.1738247871398926,0.4887704849243164,1.188555121421814
2,1.1648015975952148,0.4613599479198456,0.001,1.0531173944473267,1.1664851903915405,0.48097676038742065,1.448227882385254
3,1.1356199979782104,0.43620795011520386,0.001,1.0313135385513306,1.1050958633422852,0.4510473906993866,0.8727732300758362
4,1.1142586469650269,0.4310724139213562,0.001,0.8236175775527954,1.088323712348938,0.44302913546562195,0.7470364570617676
5,1.1167058944702148,0.4214846193790436,0.001,0.6491934657096863,1.1121410131454468,0.4379354417324066,0.569656252861023
6,1.0967196226119995,0.40432339906692505,0.001,0.608121395111084,1.0621520280838013,0.429806649684906,0.6405459046363831
7,1.0882283449172974,0.3986153304576874,0.001,0.6088583469390869,1.0932481288909912,0.4307039678096771,0.5934225916862488
8,1.057194471359253,0.3923303484916687,0.001,0.6468832492828369,1.0200366973876953,0.4211871027946472,0.6167486310005188
9,1.0336062908172607,0.38467806577682495,0.001,0.631440281867981,1.0233585834503174,0.41225895285606384,0.6495835185050964
10,1.0264103412628174,0.37935152649879456,0.001,0.6127178072929382,1.0540026426315308,0.4140724837779999,0.59931480884552
11,1.0033568143844604,0.3749793469905853,0.001,0.6204395890235901,1.0146138668060303,0.41111135482788086,0.6087589263916016
12,0.9956419467926025,0.3714386820793152,0.001,0.6202699542045593,1.040936827659607,0.40996918082237244,0.608579695224762
13,0.9707315564155579,0.3692813217639923,0.001,0.6111916303634644,0.9846267700195312,0.4126189947128296,0.6511959433555603
14,0.9626497626304626,0.3550494611263275,0.001,0.6256750226020813,0.9628587365150452,0.4114043414592743,0.6307324767112732
15,0.943610668182373,0.3569064438343048,0.001,0.6180350184440613,0.9469663500785828,0.4035245478153229,0.6075716614723206
16,0.9350424408912659,0.3469826579093933,0.001,0.6279739141464233,0.9292302131652832,0.40288737416267395,0.6453016400337219
17,0.9208387732505798,0.34985047578811646,0.001,0.6373876929283142,0.9246293306350708,0.4077812135219574,0.5738306641578674
18,0.9058182239532471,0.3380221128463745,0.001,0.6343986988067627,0.9220970869064331,0.40268200635910034,0.6186548471450806
19,0.9037203192710876,0.33752527832984924,0.001,0.6227450370788574,0.9115369915962219,0.4059644639492035,0.6755891442298889
20,0.8996214270591736,0.33712485432624817,0.001,0.6255385279655457,0.9104318022727966,0.4042218029499054,0.666350245475769
21,0.8827846646308899,0.3283783197402954,0.001,0.6048504710197449,0.8822011351585388,0.40084218978881836,0.5975450277328491
22,0.8662556409835815,0.3225339353084564,0.001,0.5987369418144226,0.8512805104255676,0.4048517346382141,0.6474632620811462
23,0.8511881828308105,0.32212239503860474,0.001,0.5934481620788574,0.8478962779045105,0.40052059292793274,0.5986984372138977
24,0.8238938450813293,0.3194405734539032,0.001,0.6300469636917114,0.8217691779136658,0.4024302661418915,0.5969304442405701
25,0.820640504360199,0.31642231345176697,0.001,0.6005997061729431,0.8046929240226746,0.40428271889686584,0.6212143898010254
26,0.7971415519714355,0.3141760230064392,0.001,0.6648261547088623,0.7958288788795471,0.4061145484447479,0.5984968543052673
27,0.7884453535079956,0.2961046099662781,0.0005,0.6314314007759094,0.7870895862579346,0.39934301376342773,0.6027682423591614
28,0.7846120595932007,0.2886982858181,0.0005,0.6378754377365112,0.7915263175964355,0.4000832438468933,0.6265403032302856
29,0.7833379507064819,0.28739410638809204,0.0005,0.6466557383537292,0.782036304473877,0.3995787501335144,0.5921873450279236
30,0.7781068086624146,0.2887776494026184,0.0005,0.6171813607215881,0.7757076025009155,0.40233689546585083,0.6307048797607422
31,0.7714739441871643,0.2755127251148224,0.00025,0.6595309376716614,0.770829439163208,0.39897972345352173,0.6037089228630066
32,0.775436282157898,0.27575212717056274,0.00025,0.6682678461074829,0.7751049995422363,0.3979892432689667,0.6112693548202515
33,0.7807633280754089,0.27478092908859253,0.00025,0.6566107273101807,0.7799082398414612,0.4014963209629059,0.6248396039009094
34,0.7772828340530396,0.2749963402748108,0.00025,0.6399015784263611,0.7680197358131409,0.4010685384273529,0.6150588393211365
35,0.7708603143692017,0.2707502841949463,0.00025,0.6240187883377075,0.7679190635681152,0.40089017152786255,0.5777820348739624
36,0.7598815560340881,0.2623664438724518,0.000125,0.6166768670082092,0.7592137455940247,0.3998202085494995,0.5859111547470093
37,0.7603030800819397,0.26194125413894653,0.000125,0.6094467043876648,0.7628296613693237,0.40013572573661804,0.5851538181304932
38,0.7633737325668335,0.2658703029155731,0.000125,0.6045403480529785,0.7622778415679932,0.4000241756439209,0.5893951058387756
39,0.7640088796615601,0.2637017071247101,6.25e-05,0.6191752552986145,0.7618433237075806,0.40031301975250244,0.5908546447753906
40,0.7657363414764404,0.2635215222835541,6.25e-05,0.6155229806900024,0.7631480097770691,0.39974337816238403,0.5893011689186096
