epoch,delta_abs_mean,loss,lr,mae,val_delta_abs_mean,val_loss,val_mae
0,1.2252634763717651,0.6620135307312012,0.001,1.772369623184204,1.304193139076233,0.5553235411643982,1.81302011013031
1,1.2939648628234863,0.5130358338356018,0.001,1.868503451347351,1.3096294403076172,0.5092854499816895,1.919058918952942
2,1.3101801872253418,0.49036508798599243,0.001,1.9823428392410278,1.313602328300476,0.48691338300704956,1.9544017314910889
3,1.314086675643921,0.46356526017189026,0.001,2.0260956287384033,1.3234484195709229,0.47387582063674927,1.9328198432922363
4,1.314247965812683,0.4590819776058197,0.001,2.0380773544311523,1.3195013999938965,0.46981099247932434,1.9679840803146362
5,1.3126857280731201,0.4429822862148285,0.001,2.0468084812164307,1.314397931098938,0.4700557589530945,1.9898408651351929
6,1.308302402496338,0.4324233829975128,0.001,2.0477609634399414,1.2959495782852173,0.4553532898426056,1.9279155731201172
7,1.303829312324524,0.43058839440345764,0.001,2.0242793560028076,1.3016290664672852,0.4474742114543915,1.9461575746536255
8,1.3025217056274414,0.41945880651474,0.001,2.0387020111083984,1.2968248128890991,0.44276174902915955,1.935690999031067
9,1.3005284070968628,0.41951310634613037,0.001,2.026120662689209,1.2982252836227417,0.44063904881477356,1.9107686281204224
10,1.2991788387298584,0.411553293466568,0.001,2.033364772796631,1.3028522729873657,0.43923839926719666,1.9293605089187622
11,1.2959939241409302,0.4084646999835968,0.001,2.00872540473938,1.2920602560043335,0.4376242458820343,1.940463662147522
12,1.2964156866073608,0.4107063114643097,0.001,1.9967474937438965,1.2993667125701904,0.4317956268787384,1.919988751411438
13,1.2938729524612427,0.40633833408355713,0.001,2.006892204284668,1.2986193895339966,0.4317844808101654,1.919938564300537
14,1.2955225706100464,0.40390583872795105,0.001,1.9941200017929077,1.2913824319839478,0.4273550510406494,1.9625812768936157
15,1.292805790901184,0.39744141697883606,0.001,2.00517201423645,1.2917920351028442,0.42777249217033386,1.9115173816680908
16,1.289991855621338,0.3962937891483307,0.001,2.011528491973877,1.2884284257888794,0.42788124084472656,1.878623366355896
17,1.291443943977356,0.3917865455150604,0.001,2.0173003673553467,1.2897876501083374,0.4202287495136261,1.899642825126648
18,1.289650797843933,0.3847387433052063,0.001,2.015179395675659,1.2815121412277222,0.4211718738079071,1.865546464920044
19,1.2837177515029907,0.39485862851142883,0.001,1.977721929550171,1.2760119438171387,0.4314127564430237,1.9347827434539795
20,1.2829463481903076,0.38522523641586304,0.001,1.9975908994674683,1.2775317430496216,0.41952481865882874,1.87328040599823
21,1.2793097496032715,0.3813450336456299,0.001,2.0037758350372314,1.2673879861831665,0.42083725333213806,1.8529571294784546
22,1.2774176597595215,0.3794197738170624,0.001,1.9934537410736084,1.2687171697616577,0.42135658860206604,1.884685754776001
23,1.2756233215332031,0.3816034495830536,0.001,1.9931696653366089,1.2662347555160522,0.42094531655311584,1.9283348321914673
24,1.2705233097076416,0.36755040287971497,0.0005,2.0065252780914307,1.2649019956588745,0.4132139980792999,1.8845515251159668
25,1.2663546800613403,0.3658212721347809,0.0005,2.0021932125091553,1.2643744945526123,0.4148491322994232,1.9228661060333252
26,1.2646634578704834,0.36505404114723206,0.0005,2.0039308071136475,1.258367896080017,0.41356900334358215,1.8791284561157227
27,1.2591028213500977,0.36930525302886963,0.0005,1.9838882684707642,1.2572615146636963,0.41274377703666687,1.912347435951233
28,1.2581897974014282,0.3655192255973816,0.0005,1.9902968406677246,1.2561286687850952,0.41536861658096313,1.9421285390853882
29,1.2564723491668701,0.3629804253578186,0.0005,2.0075056552886963,1.2497906684875488,0.41358721256256104,1.8950690031051636
30,1.2548141479492188,0.3598729372024536,0.0005,2.002371072769165,1.2480443716049194,0.41331228613853455,1.8832378387451172
31,1.250280737876892,0.36270686984062195,0.00025,1.9866093397140503,1.2446271181106567,0.41145995259284973,1.9002797603607178
32,1.2506744861602783,0.35515889525413513,0.00025,2.0009191036224365,1.2474102973937988,0.4123550355434418,1.9239050149917603
33,1.2464333772659302,0.3593955934047699,0.00025,1.9817200899124146,1.242208480834961,0.4127267897129059,1.9171957969665527
34,1.2472184896469116,0.35117900371551514,0.00025,2.0178260803222656,1.2430198192596436,0.4130525290966034,1.928360939025879
35,1.2449297904968262,0.34915801882743835,0.000125,2.001533269882202,1.24178147315979,0.4115373492240906,1.9071660041809082
36,1.2437154054641724,0.35323432087898254,0.000125,1.9974607229232788,1.2399061918258667,0.4109223783016205,1.909881353378296
37,1.2432758808135986,0.3476582169532776,0.000125,2.0088870525360107,1.2383168935775757,0.41176363825798035,1.8987423181533813
38,1.2439336776733398,0.3503358066082001,0.000125,1.9959328174591064,1.2387789487838745,0.4114706218242645,1.9000729322433472
39,1.2445833683013916,0.3430525064468384,0.000125,2.0204617977142334,1.2382413148880005,0.41195836663246155,1.8979846239089966
40,1.2415953874588013,0.3498513698577881,6.25e-05,1.9958291053771973,1.23675537109375,0.4114018678665161,1.9037965536117554
41,1.2414876222610474,0.3470675051212311,6.25e-05,2.003286838531494,1.236484408378601,0.41143569350242615,1.9074513912200928
42,1.2422174215316772,0.34459179639816284,6.25e-05,2.0128464698791504,1.2350016832351685,0.41155630350112915,1.8994495868682861
43,1.2401394844055176,0.34709590673446655,3.125e-05,1.99141526222229,1.2358005046844482,0.41145896911621094,1.9049681425094604
44,1.2394143342971802,0.34896618127822876,3.125e-05,1.988673448562622,1.2350237369537354,0.4114108383655548,1.9085661172866821
