epoch,delta_abs_mean,loss,lr,mae,val_delta_abs_mean,val_loss,val_mae
0,1.1227959394454956,0.666027307510376,0.001,0.9363234639167786,1.1776944398880005,0.5517191290855408,0.9349666833877563
1,1.195540428161621,0.5071905255317688,0.001,1.1177281141281128,1.207559585571289,0.5083252191543579,1.1204479932785034
2,1.194488525390625,0.4750122129917145,0.001,1.020795464515686,1.179089903831482,0.49676772952079773,0.758771538734436
3,1.1873726844787598,0.45800304412841797,0.001,0.8645944595336914,1.2105625867843628,0.4781579077243805,0.8541171550750732
4,1.17531418800354,0.45081862807273865,0.001,0.8551155924797058,1.1652835607528687,0.46541255712509155,0.7966380715370178
5,1.1706303358078003,0.4429932236671448,0.001,0.8257006406784058,1.1647907495498657,0.4578019380569458,0.7831937074661255
6,1.1436283588409424,0.4301583170890808,0.001,0.7899553179740906,1.140727162361145,0.45087146759033203,0.6864252090454102
7,1.1302995681762695,0.4210468530654907,0.001,0.6974001526832581,1.1495410203933716,0.449276864528656,0.7200971245765686
8,1.1150354146957397,0.42267706990242004,0.001,0.7572726011276245,1.1053858995437622,0.43812796473503113,0.7686243057250977
9,1.10191011428833,0.41647234559059143,0.001,0.8638321161270142,1.1081942319869995,0.43661025166511536,0.8501625657081604
10,1.0948445796966553,0.4113936722278595,0.001,0.795801043510437,1.110093116760254,0.4338333308696747,0.6909351348876953
11,1.0968178510665894,0.41069093346595764,0.001,0.7527978420257568,1.0797131061553955,0.43185096979141235,0.7562434673309326
12,1.0771347284317017,0.40651223063468933,0.001,0.8512290716171265,1.0570173263549805,0.43053317070007324,0.9142353534698486
13,1.0569514036178589,0.40023818612098694,0.001,0.9435799717903137,1.0488747358322144,0.4297790229320526,0.8845526576042175
14,1.0586280822753906,0.396007776260376,0.001,0.9599630236625671,1.0247631072998047,0.42305728793144226,0.942801833152771
15,1.0572150945663452,0.40066778659820557,0.001,1.0018435716629028,1.0666509866714478,0.42614880204200745,0.8080270886421204
16,1.0589344501495361,0.39536815881729126,0.001,0.9161105155944824,1.0553162097930908,0.4244562089443207,0.9130649566650391
